Date,Adj Close,Close,High,Low,Open,Volume
2022-03-07,27.190000534057617,27.190000534057617,29.290000915527344,26.959999084472656,28.6299991607666,4580800
2022-03-08,27.6200008392334,27.6200008392334,29.3700008392334,26.18000030517578,26.809999465942383,5225800
2022-03-09,29.190000534057617,29.190000534057617,29.479999542236328,28.059999465942383,28.059999465942383,2623400
2022-03-10,28.450000762939453,28.450000762939453,28.69499969482422,27.270000457763672,28.3799991607666,3123600
2022-03-11,26.209999084472656,26.209999084472656,28.959999084472656,26.09000015258789,28.959999084472656,4940100
